incident,PD
14929464,0.0134999508990775
14858532,0.0260682976509286
15008436,0.0171406126544595
14854333,0.0216157709294678
14928427,0.0369316973639967
15073474,0.0323324529642362
14907283,0.0125293022734224
14935579,0.018319510790998
14894259,0.0084664757132423
15053609,0.0180491001089459
14873312,0.0231738655229078
14874477,0.0270820502905147
15050497,0.0313943336001242
14876304,0.0084759122566915
14891385,0.0150282189509773
15001218,0.0450798210524264
14920497,0.0203892955697887
14929853,0.0152817074738932
15066159,0.0151686754575417
14863819,0.0117744712829354
14897581,0.0331982108137325
15049434,0.0878222606352365
14926913,0.0237717886499741
14972469,0.0108616105726325
14896925,0.0196204848212679
14907000,0.0111645269056921
15081015,0.0546900529737818
14857237,0.083299629280326
14891045,0.0353253735372006
15018709,0.0373567674111363
14891074,0.0181076532709093
14951770,0.0241905364557287
15037091,0.0200126963934159
14945396,0.0187832089950019
14848770,0.0192145571675752
14965422,0.0163192011464363
14938583,0.022058288025014
15012662,0.0128776739292773
14877644,0.0332343413696158
14864421,0.0500784586486387
14940612,0.0166035298156358
14875769,0.0171166404575682
15004102,0.0354366583714838
14926712,0.0102822504963148
14936499,0.2320226091080438
15060256,0.1206886957853934
14922205,0.0143543575849775
15004032,0.0537706587123597
14906061,0.0221148409077171
14873685,0.0190469576059821
14967078,0.101374945115223
14848366,0.0169188156849275
15002212,0.0248499251133945
14851849,0.0703115308661953
14911928,0.0130988816955526
14858493,0.2585438643300067
14983185,0.0086529336666687
14878243,0.0135508384955871
15039705,0.0276939444040133
14882335,0.0233753310007803
14936842,0.0249412300573674
14855862,0.0369108394718603
14858221,0.0307971651058719
14911251,0.066736565716312
15025638,0.0301111659979031
14899611,0.0399833558656992
14922257,0.0278426735569783
15015650,0.2405067361405004
14923194,0.0861444726534876
14905859,0.1422165868543484
15056792,0.0273014020838519
14926194,0.374656601032326
15059111,0.0835232975661225
14878518,0.0089699482264936
14857758,0.6679361387985762
15084986,0.0769340746931818
14950616,0.0466736886385313
15069825,0.0779348914968422
14891064,0.0145820079210462
14935100,0.0256956786480836
15007887,0.0505183654930482
14904424,0.02442839460156
14900356,0.0202609660469325
15042051,0.02929745238635
14908382,0.0140003279989798
15054008,0.0225164034718867
14866079,0.0152411613599161
14931427,0.0115567406788015
15070475,0.0539356517291174
14871957,0.1162298530795082
14880898,0.0258108537331022
15007297,0.0100262598299025
14852413,0.0379353176058793
14872706,0.0169601129573292
14855452,0.0891067034655958
15077487,0.0175882150236676
14851474,0.0268674214920616
14997720,0.0108948818128195
14929170,0.0234371401390066
14946324,0.0772972070708481
15067887,0.0257188656132361
14924873,0.0403444947330274
15000628,0.0303554823269175
14847393,0.0209856563948645
14865176,0.0172172975673326
15059151,0.0122953585261254
14882161,0.050435216793972
15000997,0.027846717568254
14929895,0.0136929106939672
14926818,0.0189546883499151
14877080,0.0145560037656774
15000647,0.0295271552529718
14846614,0.0320647239984423
15070726,0.0086152096162945
14926590,0.0196582042799124
15002173,0.0695937916629505
14876236,0.1967683356069753
14925256,0.0190328602042976
15067709,0.0138042244186293
14872502,0.0141440411067113
14916526,0.0333216810942603
15025712,0.0370156757284814
14858081,0.011786390259305
14923723,0.0200253040718823
14930417,0.0220383835746277
15068723,0.0142688709905922
14923375,0.0134402890601029
14882019,0.02002410478273
14952298,0.0171402293594954
14870149,0.0159450448955654
15073577,0.0439700078720893
14911486,0.0353384479602452
15000926,0.0597346097866626
14912532,0.0193493430104222
14890611,0.0091192377854006
14980284,0.0104693868783846
14846843,0.0125927236779069
14899442,0.0122881035833705
15053005,0.0632779672865064
14902161,0.0229188201613828
15060262,0.1588030688833584
14910472,0.0146435107458763
14865918,0.0413312357054979
14966644,0.0191271151577838
14937592,0.0101323768172761
14844032,0.0238591644163326
15078424,0.0354936398609788
14926089,0.0814060851497098
15072033,0.1876362029390987
14919942,0.0154499100017308
14868509,0.0104391578903751
14991891,0.0172611135730117
14940404,0.0152956606006565
14950847,0.0317855243822057
14996852,0.0222351377132923
14905483,0.0261235937264736
14916412,0.0726710722676548
14844640,0.0210317294131448
14855304,0.0578362230996689
15065617,0.0205095574188962
14938000,0.0212125803261598
15064930,0.0094147671911235
14880704,0.1040250332057233
14875296,0.0166792085462793
14881713,0.0122381888307663
15094698,0.2504540731248169
14882107,0.1211983652879094
14969948,0.011412446156523
14929126,0.0111486819879959
15009602,0.0164208287752496
14878282,0.0147270819970481
14911696,0.0151321498512403
15045718,0.0321329009808776
14857994,0.0427883489753194
14847697,0.0108177997230477
14999740,0.0477179410930931
14884121,0.0222229047505074
14915881,0.0775197624247556
15054519,0.01605852521883
14867541,0.0161171640053145
14912844,0.0336879859300577
14961358,0.0209532585211722
14935280,0.0785481447184851
14982263,0.1932656113401994
14870544,0.0941050386119241
14902459,0.0451884766437462
15006036,0.0546858530758378
14940631,0.1243967745435112
14929617,0.0185867612714577
14885824,0.0094935174971843
15059107,0.018205572972863
14936059,0.0124370804817651
14849733,0.0112049328988969
15039087,0.014138899784544
14872071,0.013331474180838
15053721,0.0458259719013605
14929188,0.0100522444296313
14848529,0.0183042178192914
15055398,0.0298757357823644
14928032,0.0161518510928467
14877532,0.023403377264708
14979127,0.0206736286504333
14878498,0.0306400877794605
14976362,0.0111616067614018
14740079,0.007508451956557
14810583,0.0144909967915379
14995128,0.0170206060098716
14741141,0.0220622702421444
14909665,0.0251098049731186
15000933,0.0204843173229937
14728806,0.0104027950212094
14965094,0.0922505758112133
14859957,0.0414559838988104
14815354,0.0296834160661712
14972224,0.0398327850006512
14747792,0.0183592514973112
14924194,0.0168675102519097
15043211,0.0386244636787436
14857464,0.014511237669928
14907147,0.0354367270981666
14821370,0.0242673255200822
15092655,0.014537150100364
14782615,0.0107083638411125
15073982,0.0166026546785999
14908891,0.0450565109619742
15000759,0.0230826850159951
14781853,0.0307381300893325
14956144,0.0188838493408633
14980379,0.012920925148142
14949504,0.0411200871494159
14776440,0.0140350527732001
15005336,0.0151963961465145
14741028,0.0746144040831165
14994627,0.0569291718970949
14776443,0.0097196524954284
14859273,0.0279206732332758
14738129,0.018272959605035
15051707,0.0120618526243533
14769363,0.0169510750395189
15016185,0.0207335328412993
14920920,0.0141805982804728
14884639,0.0206252095736644
14980965,0.0089721451465208
14884937,0.0240906390723911
14964453,0.0136316371141158
14802384,0.0387843013959049
14841334,0.0137692007146661
15035423,0.0251554992359584
14752225,0.0137326252581126
14856485,0.0401490668713254
14840519,0.0158320855612594
15078153,0.0346814329380357
14853050,0.0628541049433993
14826574,0.0134368483354389
15084205,0.0651083616579011
14838059,0.0100199248347115
15008735,0.0145848512822061
14922553,0.012432266587995
14992367,0.0391966960195834
14804940,0.0221154077906358
14816811,0.0286092240260965
15012977,0.0227959521450259
14834077,0.0220601279926265
14916441,0.0697140221771454
15058471,0.0502793692078511
14798980,0.0282625446292915
15013963,0.0223410921865481
14925842,0.0141376097151637
14766316,0.0124814363326959
15018899,0.0124351938842022
14816371,0.0117454641666986
14934878,0.0721328050754721
15009045,0.0146554361136807
14924554,0.0339980792087002
15072884,0.0343179462280744
14763534,0.0375761931967042
14747442,0.027677259501499
15051376,0.0503421734579247
14753754,0.0251027221545225
14927979,0.0548167820922499
14963347,0.0420554411467394
14865548,0.023948238215556
14941873,0.0175829162041613
15005871,0.025203424646928
14859828,0.0307642956236862
14789166,0.0999242625339056
15063591,0.0297790019857777
14731967,0.0145580278036942
14972701,0.0228152653530223
14749550,0.0105552347340477
14863742,0.0322085366206216
14982569,0.0178287353307001
14878834,0.041231468314007
14931560,0.0203244976183145
15019537,0.1820453084132326
14905415,0.0163462019986269
14754760,0.0231024350264553
14992739,0.0778440557590066
14837268,0.0174583683805904
15028975,0.0312185605966565
14786882,0.0304805964184774
15084799,0.0121535749314727
14764137,0.0141719820836717
15016738,0.1280600535724329
14809357,0.0202311245589768
14894045,0.0260218857371496
14831567,0.0189462413407336
15085090,0.0292666013873523
14794807,0.0166699807921938
15009772,0.0449513374677527
14938664,0.0587911453150385
14938373,0.0625970617779097
14982991,0.012456220334351
14953052,0.2685447028275818
14738730,0.0157394335664721
14781204,0.0085807256452245
14992906,0.0268846227693674
14828164,0.0908716889191863
14865890,0.0285577109425894
15002219,0.0917735766816913
14754461,0.0192973763783266
15012875,0.0922764946649321
15097557,0.0279750725718582
14806658,0.0096482511608472
15028417,0.0632642403779126
14775465,0.2462579870257328
15097143,0.0095311901240612
14962516,0.1764087919707178
15104214,0.0094693166282077
15061948,0.009184393133693
14830746,0.0930772092946921
14820484,0.1569777307949134
14992896,0.0131182952603715
14842880,0.0184529923632581
15102546,0.0237958017763386
15026339,0.0213876149147396
15096422,0.0233961022859949
14671347,0.0152069189008506
14821032,0.0129407765285784
15021405,0.0119831015441807
14811962,0.0205070358741285
14711651,0.0165002821937213
14984270,0.024083974287664
15102950,0.0582898846145606
14647349,0.0330767299577308
14729098,0.0124282722056031
14987579,0.1184064950484723
14816959,0.009192480633827
14660273,0.0135872376037605
15101279,0.0257069953767257
14710642,0.0171807911725078
14967707,0.0221346674478791
14813034,0.0156460518821296
14758965,0.0442707468782994
15050125,0.0442646992041743
14774442,0.2061572447995361
14823077,0.0279181117411091
14742047,0.0124608970593382
15012806,0.0230922155880875
15096543,0.0285186704031724
14777190,0.0270317645984488
15094378,0.0592700739449278
14820568,0.0117493394188383
14727378,0.0119747843023075
15021922,0.0110082936244173
14789041,0.0117169773409553
14986100,0.0264723356272932
14779159,0.0171460941194858
14735570,0.0243100076500709
15020300,0.0181782972170586
14773689,0.0088592957188507
15023495,0.0155938660764311
14785310,0.0231297739691352
14753741,0.1444038857724556
14792458,0.0160742702273847
15089804,0.067955207162589
14961037,0.0209504440447143
14803393,0.0153791384169117
14763370,0.0522155862103397
14960711,0.0177711901900247
14760846,0.0287741778966879
15040184,0.0314003687191085
14806577,0.018082623092733
14838565,0.0747580310950664
14803124,0.0289202887516788
14973455,0.0699005387845346
14841868,0.0187163241214246
15007223,0.0270712452521335
14842250,0.0520083942161486
15070622,0.009754570541353
14773101,0.040963583214671
15081867,0.0222834496669015
14729416,0.063490362027021
14968791,0.0337330614873553
14764100,0.1683904317135082
14749050,0.0913997575302165
14758730,0.0339856772448343
15022236,0.0193787325794006
14838343,0.0689925680475662
15037873,0.0177446346744365
14807867,0.0151409469488442
15026137,0.0360225850330727
14785896,0.0102189225331254
14818140,0.0187999792029156
14974200,0.1649389831559365
15008251,0.0280848658318326
14837802,0.0154038376803181
14775701,0.0296845072104135
15072109,0.0226106101479878
14808756,0.0102850047250205
14790608,0.0310322853862397
15020795,0.0100921326091648
14984746,0.1889225675917529
14772012,0.1689480055993742
14831397,0.1686488806260392
15051084,0.0178540365139286
14793019,0.0182004744153193
14961538,0.0187734969475866
14836924,0.0337865065430694
15045891,0.06084673867146
14791170,0.0348839264610414
14983729,0.0195199003997716
14831995,0.0134347099227234
14961006,0.0177807162886262
14842721,0.0246602682184189
15022048,0.0240114973687568
14744339,0.0108070385021362
14783535,0.0109439732544245
14987024,0.0244827731819183
14734847,0.0150278659988439
15042122,0.0298692656296869
14831352,0.0594463075001901
15097120,0.0105471214967331
14790605,0.0106662293008784
14792944,0.0186860136063886
14974997,0.0168240280864299
14805256,0.013108061276729
15097115,0.0258457355347988
14734390,0.0143579839006212
15008174,0.0341231661660336
14701963,0.0508988448273489
15096038,0.0379750098544545
14709937,0.0525209647833858
14671502,0.0311195409438238
15104094,0.0561048459491987
14656999,0.0121992901163351
15054248,0.0198824123133754
14809836,0.0311581326644821
15037406,0.0340609087576719
15063391,0.0222609128263108
14753485,0.0229690569624475
14752927,0.0319653836145134
15086951,0.0612812069622717
14838184,0.0203030910341159
14811873,0.0316253827415357
15012315,0.0381706769096843
14985900,0.0708947504841654
14818313,0.01609347004605
14433980,0.0438864358039821
14516382,0.019580022284256
14638853,0.0199371855607809
14442850,0.0137078448196411
14533577,0.0139883387562077
14595622,0.0209803578064382
14495024,0.0116076698859684
14720576,0.0212296984310539
14418755,0.0204332678334751
14590855,0.0104535078193829
14366042,0.0340273627747459
14530621,0.140603877146464
14565549,0.0240752082288773
14507872,0.0160089110123508
14718841,0.0131700447208373
14516138,0.0247041238439029
14593467,0.0689212062299987
14700569,0.062439670132574
14583949,0.108871937947535
14683415,0.0426566115116079
14583158,0.010336251669956
14501829,0.0708881912457799
14560440,0.0294110796140413
14583596,0.0252404097867144
14491678,0.0140949196306106
14704495,0.0398090815009679
14494622,0.0418246151579135
14626409,0.0279228201939689
14537450,0.0240116118705634
14710734,0.0163549137125784
14522556,0.0216429142182973
14608540,0.0161943072384645
14536543,0.0129043776424797
14648454,0.0355481696858942
14458927,0.0305132940655244
14630939,0.0180133949817518
14668324,0.0594962554416098
14331869,0.0197242133931543
14608470,0.0399477097276201
14456132,0.0882535031208892
14706695,0.0198394733876912
